タイムスタンプ,回線番号,下りのトラヒック量(Byte),上りのトラヒック量(Byte),下りの廃棄量(Packets),下りの廃棄量(Byte)
2026-02-07 01:20:00,UU00-00,249543993,278970247,0,0
2026-02-07 01:20:00,VV00-00,440989519,397755731,0,0
2026-02-07 01:20:00,WW00-00,437550115,650625359,0,0
2026-02-07 01:20:00,XX00-00,451123520,224895639,32153,48230598
2026-02-07 01:20:00,YY00-00,791243097,513315782,0,0
2026-02-07 01:20:00,ZZ00-00,179217809,533413469,0,0
2026-02-07 01:25:00,AA00-00,246504209,341344600,0,0
2026-02-07 01:25:00,BB00-00,630783801,59027854,0,0
2026-02-07 01:25:00,CC00-00,64489259,361997057,0,0
2026-02-07 01:25:00,DD00-00,460023908,683710413,0,0
2026-02-07 01:25:00,EE00-00,244841687,29323160,0,0
2026-02-07 01:25:00,FF00-00,102861772,157225869,0,0
2026-02-07 01:25:00,GG00-00,172050664,405458057,0,0
2026-02-07 01:25:00,HH00-00,384527648,196090369,0,0
2026-02-07 01:25:00,II00-00,338598178,51929131,0,0
2026-02-07 01:25:00,JJ00-00,303924557,222897373,0,0
2026-02-07 01:25:00,KK00-00,356929440,223831731,44241,66362259
2026-02-07 01:25:00,LL00-00,380777651,330560368,0,0
2026-02-07 01:25:00,MM00-00,136003792,483703923,0,0
2026-02-07 01:25:00,NN00-00,257918920,51282169,0,0
2026-02-07 01:25:00,OO00-00,220210800,365587681,0,0
2026-02-07 01:25:00,PP00-00,279408185,53151325,0,0
2026-02-07 01:25:00,QQ00-00,293674907,391530736,19655,29483646
2026-02-07 01:25:00,RR00-00,178678861,253593058,0,0
2026-02-07 01:25:00,SS00-00,426194705,209062973,45836,68755086
2026-02-07 01:25:00,TT00-00,348008788,129585423,0,0
2026-02-07 01:25:00,UU00-00,237985605,295966789,0,0
2026-02-07 01:25:00,VV00-00,410018846,373133766,0,0
2026-02-07 01:25:00,WW00-00,446338462,694391831,34086,51129917
2026-02-07 01:25:00,XX00-00,411001718,222028077,0,0
2026-02-07 01:25:00,YY00-00,830731820,492048224,85984,128976360
2026-02-07 01:25:00,ZZ00-00,178126414,500963133,0,0
2026-02-07 01:30:00,AA00-00,245473136,336766405,0,0
2026-02-07 01:30:00,BB00-00,619889858,62968123,0,0
2026-02-07 01:30:00,CC00-00,65567274,342761472,0,0
2026-02-07 01:30:00,DD00-00,470062690,719404800,0,0
2026-02-07 01:30:00,EE00-00,252812912,27028936,0,0
2026-02-07 01:30:00,FF00-00,110556913,153105038,0,0
2026-02-07 01:30:00,GG00-00,175044880,431604772,0,0
2026-02-07 01:30:00,HH00-00,360350817,203738037,46986,70479072
2026-02-07 01:30:00,II00-00,367944964,51444137,0,0
2026-02-07 01:30:00,JJ00-00,311307826,236975157,21517,32276569
2026-02-07 01:30:00,KK00-00,379104969,239592433,0,0
2026-02-07 01:30:00,LL00-00,384397346,341054484,0,0
2026-02-07 01:30:00,MM00-00,147753941,502256624,0,0
2026-02-07 01:30:00,NN00-00,271607377,46457155,0,0
2026-02-07 01:30:00,OO00-00,203228200,341344939,0,0
2026-02-07 01:30:00,PP00-00,303967462,54780814,0,0
2026-02-07 01:30:00,QQ00-00,272906695,376028406,0,0
2026-02-07 01:30:00,RR00-00,185380686,241725703,0,0
2026-02-07 01:30:00,SS00-00,384714543,225422919,0,0
2026-02-07 01:30:00,TT00-00,366097923,120240389,27034,40551891
2026-02-07 01:30:00,UU00-00,250302640,272824843,0,0
2026-02-07 01:30:00,VV00-00,385874586,351368518,0,0
2026-02-07 01:30:00,WW00-00,428031679,644910835,0,0
2026-02-07 01:30:00,XX00-00,401458241,235723105,49776,74664396
2026-02-07 01:30:00,YY00-00,895857645,536179210,0,0
2026-02-07 01:30:00,ZZ00-00,186291668,529717022,12750,19125312
2026-02-07 01:35:00,AA00-00,258826796,342293735,0,0
2026-02-07 01:35:00,BB00-00,617679088,59777196,0,0
2026-02-07 01:35:00,CC00-00,64490020,348610675,7471,11207691
2026-02-07 01:35:00,DD00-00,472211981,730678419,0,0
2026-02-07 01:35:00,EE00-00,248136443,25363453,0,0
2026-02-07 01:35:00,FF00-00,109388651,165536857,0,0
2026-02-07 01:35:00,GG00-00,187695149,464569230,0,0
2026-02-07 01:35:00,HH00-00,371096588,207439512,0,0
2026-02-07 01:35:00,II00-00,344908217,55585917,43296,64944652
2026-02-07 01:35:00,JJ00-00,325590887,225046989,0,0
2026-02-07 01:35:00,KK00-00,414886278,254306119,0,0
2026-02-07 01:35:00,LL00-00,399333080,356589965,0,0
2026-02-07 01:35:00,MM00-00,142596109,544952300,0,0
2026-02-07 01:35:00,NN00-00,264415459,47124315,29343,44015630
2026-02-07 01:35:00,OO00-00,210363810,316016556,0,0
2026-02-07 01:35:00,PP00-00,282963344,57205757,0,0
2026-02-07 01:35:00,QQ00-00,290864259,394932339,20347,30520821
2026-02-07 01:35:00,RR00-00,176822064,250369558,0,0
2026-02-07 01:35:00,SS00-00,411391191,236949265,0,0
2026-02-07 01:35:00,TT00-00,332995243,116672279,0,0
2026-02-07 01:35:00,UU00-00,251705595,269276888,0,0
2026-02-07 01:35:00,VV00-00,362721681,352597384,30084,45127452
2026-02-07 01:35:00,WW00-00,461254547,665479660,0,0
2026-02-07 01:35:00,XX00-00,422498923,254229017,0,0
2026-02-07 01:35:00,YY00-00,897123514,574611256,0,0
2026-02-07 01:35:00,ZZ00-00,195432060,554335039,0,0
2026-02-07 01:40:00,AA00-00,275420762,348728926,0,0
2026-02-07 01:40:00,BB00-00,577296183,54049553,0,0
2026-02-07 01:40:00,CC00-00,65860059,358311277,0,0
2026-02-07 01:40:00,DD00-00,465795177,700007923,0,0
2026-02-07 01:40:00,EE00-00,263216649,27008548,0,0
2026-02-07 01:40:00,FF00-00,100413804,162927277,0,0
2026-02-07 01:40:00,GG00-00,203163750,504889234,0,0
2026-02-07 01:40:00,HH00-00,388207598,224716093,0,0
2026-02-07 01:40:00,II00-00,367203830,58893437,0,0
2026-02-07 01:40:00,JJ00-00,302661597,213190293,0,0
2026-02-07 01:40:00,KK00-00,418757513,264531015,0,0
2026-02-07 01:40:00,LL00-00,416985688,380316148,0,0
2026-02-07 01:40:00,MM00-00,144996101,498524279,0,0
2026-02-07 01:40:00,NN00-00,242071338,50517110,0,0
2026-02-07 01:40:00,OO00-00,226049642,341803540,0,0
2026-02-07 01:40:00,PP00-00,261401316,54830781,0,0
2026-02-07 01:40:00,QQ00-00,277530140,432565638,23372,35058499
2026-02-07 01:40:00,RR00-00,190692581,270719389,0,0
2026-02-07 01:40:00,SS00-00,410635804,253355139,0,0
2026-02-07 01:40:00,TT00-00,362736323,119029492,0,0
2026-02-07 01:40:00,UU00-00,255046928,272690331,0,0
2026-02-07 01:40:00,VV00-00,358079050,367069514,0,0
2026-02-07 01:40:00,WW00-00,425606215,653775707,0,0
2026-02-07 01:40:00,XX00-00,452787969,231117539,0,0
2026-02-07 01:40:00,YY00-00,977277511,566115678,0,0
2026-02-07 01:40:00,ZZ00-00,192937139,512324582,0,0
2026-02-07 01:45:00,AA00-00,253645174,322941325,0,0
2026-02-07 01:45:00,BB00-00,610140556,50167543,0,0
2026-02-07 01:45:00,CC00-00,61046923,324456799,0,0
2026-02-07 01:45:00,DD00-00,454792432,663577211,0,0
2026-02-07 01:45:00,EE00-00,242690053,29162317,0,0
2026-02-07 01:45:00,FF00-00,105519274,171234432,10728,16093028
2026-02-07 01:45:00,GG00-00,189337569,519220067,0,0
2026-02-07 01:45:00,HH00-00,349876889,227189105,37799,56699111
2026-02-07 01:45:00,II00-00,374851232,61986073,48735,73103659
2026-02-07 01:45:00,JJ00-00,281704488,233737878,0,0
2026-02-07 01:45:00,KK00-00,414977749,247101183,0,0
2026-02-07 01:45:00,LL00-00,457691361,361342735,0,0
2026-02-07 01:45:00,MM00-00,135953436,456999350,0,0
2026-02-07 01:45:00,NN00-00,256227318,46593861,0,0
2026-02-07 01:45:00,OO00-00,229589820,308885835,0,0
2026-02-07 01:45:00,PP00-00,270364934,53905467,0,0
2026-02-07 01:45:00,QQ00-00,280732258,390375401,0,0
2026-02-07 01:45:00,RR00-00,173798638,258474589,22163,33244897
2026-02-07 01:45:00,SS00-00,400191759,271090340,0,0
2026-02-07 01:45:00,TT00-00,393024725,127506699,0,0
2026-02-07 01:45:00,UU00-00,280118803,271402843,0,0
2026-02-07 01:45:00,VV00-00,322493812,334476452,0,0
2026-02-07 01:45:00,WW00-00,389111850,616365805,0,0
2026-02-07 01:45:00,XX00-00,410968298,238589703,0,0
2026-02-07 01:45:00,YY00-00,967108452,599469712,0,0
2026-02-07 01:45:00,ZZ00-00,200363845,549968409,0,0
2026-02-07 01:50:00,AA00-00,254346276,329303853,0,0
2026-02-07 01:50:00,BB00-00,586526403,45575293,0,0
2026-02-07 01:50:00,CC00-00,66220500,312943219,6432,9649234
2026-02-07 01:50:00,DD00-00,493200786,602852605,0,0
2026-02-07 01:50:00,EE00-00,266864847,30748549,0,0
2026-02-07 01:50:00,FF00-00,109717023,154580924,0,0
2026-02-07 01:50:00,GG00-00,172807196,545148846,0,0
2026-02-07 01:50:00,HH00-00,357850001,235632926,0,0
2026-02-07 01:50:00,II00-00,384195541,61802441,0,0
2026-02-07 01:50:00,JJ00-00,299372751,221335484,0,0
2026-02-07 01:50:00,KK00-00,415308855,236012352,0,0
2026-02-07 01:50:00,LL00-00,491067435,391737810,48184,72276283
2026-02-07 01:50:00,MM00-00,135688333,437487894,0,0
2026-02-07 01:50:00,NN00-00,235345156,43152685,0,0
2026-02-07 01:50:00,OO00-00,225800858,300958440,0,0
2026-02-07 01:50:00,PP00-00,257220151,55121386,0,0
2026-02-07 01:50:00,QQ00-00,301547047,398043661,0,0
2026-02-07 01:50:00,RR00-00,189594225,239377154,0,0
2026-02-07 01:50:00,SS00-00,390458243,280732016,0,0
2026-02-07 01:50:00,TT00-00,378373351,129746732,0,0
2026-02-07 01:50:00,UU00-00,272550985,257394309,0,0
2026-02-07 01:50:00,VV00-00,324838864,330257631,0,0
2026-02-07 01:50:00,WW00-00,355576678,562515685,0,0
2026-02-07 01:50:00,XX00-00,383122134,234543309,43109,64663996
2026-02-07 01:50:00,YY00-00,901748871,596877542,0,0
2026-02-07 01:50:00,ZZ00-00,191647323,546136620,18873,28310724
2026-02-07 01:55:00,AA00-00,234300730,333703244,0,0
2026-02-07 01:55:00,BB00-00,620865558,46213478,0,0
2026-02-07 01:55:00,CC00-00,62089424,316722551,0,0
2026-02-07 01:55:00,DD00-00,520973274,598160072,0,0
2026-02-07 01:55:00,EE00-00,254719234,28238043,0,0
2026-02-07 01:55:00,FF00-00,111093342,139482138,0,0
2026-02-07 01:55:00,GG00-00,185848669,594067600,0,0
2026-02-07 01:55:00,HH00-00,344214255,256781373,0,0
2026-02-07 01:55:00,II00-00,367887991,65910771,0,0
2026-02-07 01:55:00,JJ00-00,278409095,241524741,0,0
2026-02-07 01:55:00,KK00-00,389225639,251684988,0,0
2026-02-07 01:55:00,LL00-00,489136536,429300473,0,0
2026-02-07 01:55:00,MM00-00,128240466,467777449,0,0
2026-02-07 01:55:00,NN00-00,214343356,41734138,0,0
2026-02-07 01:55:00,OO00-00,228269537,301938514,0,0
2026-02-07 01:55:00,PP00-00,268872466,50495098,0,0
2026-02-07 01:55:00,QQ00-00,294631132,418789426,0,0
2026-02-07 01:55:00,RR00-00,178180755,216099442,0,0
2026-02-07 01:55:00,SS00-00,355821018,296136765,0,0
2026-02-07 01:55:00,TT00-00,397009867,138640397,0,0
2026-02-07 01:55:00,UU00-00,281051725,262836293,0,0
2026-02-07 01:55:00,VV00-00,345590594,358250919,34517,51776066
2026-02-07 01:55:00,WW00-00,374497778,540518568,0,0
2026-02-07 01:55:00,XX00-00,387391630,249724597,0,0
2026-02-07 01:55:00,YY00-00,838364278,624652926,0,0
2026-02-07 01:55:00,ZZ00-00,189724878,514850129,13628,20442442
2026-02-07 02:00:00,AA00-00,249435165,347443448,0,0
2026-02-07 02:00:00,BB00-00,647755460,43915290,68264,102396305
2026-02-07 02:00:00,CC00-00,57508995,301841737,0,0
2026-02-07 02:00:00,DD00-00,476475485,582179494,0,0
2026-02-07 02:00:00,EE00-00,278575176,29523881,34488,51733438
2026-02-07 02:00:00,FF00-00,100455248,138453540,0,0
2026-02-07 02:00:00,GG00-00,195462039,603079010,0,0
2026-02-07 02:00:00,HH00-00,368375604,278756896,0,0
2026-02-07 02:00:00,II00-00,375711441,62581546,0,0
2026-02-07 02:00:00,JJ00-00,295053781,245699266,0,0
2026-02-07 02:00:00,KK00-00,384999485,232818834,0,0
2026-02-07 02:00:00,LL00-00,524332101,407239658,0,0
2026-02-07 02:00:00,MM00-00,132664729,458609159,15866,23799727
2026-02-07 02:00:00,NN00-00,231985121,39903549,0,0
2026-02-07 02:00:00,OO00-00,209735156,288437036,0,0
2026-02-07 02:00:00,PP00-00,272036377,45727183,0,0
2026-02-07 02:00:00,QQ00-00,276962836,427719200,0,0
2026-02-07 02:00:00,RR00-00,172271883,196132865,0,0
2026-02-07 02:00:00,SS00-00,372825999,273084459,0,0
2026-02-07 02:00:00,TT00-00,421705982,131978354,0,0
2026-02-07 02:00:00,UU00-00,290085349,281908404,0,0
2026-02-07 02:00:00,VV00-00,330970050,384052678,0,0
2026-02-07 02:00:00,WW00-00,352473393,494940089,0,0
2026-02-07 02:00:00,XX00-00,396388649,250952385,28512,42768186
2026-02-07 02:00:00,YY00-00,770303886,684781687,0,0
2026-02-07 02:00:00,ZZ00-00,174959919,531312220,0,0
2026-02-07 02:05:00,AA00-00,235442293,354218311,0,0
2026-02-07 02:05:00,BB00-00,594138272,42182438,0,0
2026-02-07 02:05:00,CC00-00,62463850,306719683,0,0
2026-02-07 02:05:00,DD00-00,479569527,612666673,0,0
2026-02-07 02:05:00,EE00-00,281884556,31914741,0,0
2026-02-07 02:05:00,FF00-00,108626688,137387396,0,0
2026-02-07 02:05:00,GG00-00,200586753,547317808,0,0
2026-02-07 02:05:00,HH00-00,333357934,278088837,0,0
2026-02-07 02:05:00,II00-00,371151420,57183075,0,0
2026-02-07 02:05:00,JJ00-00,311577941,249815276,0,0
2026-02-07 02:05:00,KK00-00,387536363,253271678,0,0
2026-02-07 02:05:00,LL00-00,562854887,433183633,0,0
2026-02-07 02:05:00,MM00-00,129802412,459937526,0,0
2026-02-07 02:05:00,NN00-00,226297425,42672104,21998,32998212
2026-02-07 02:05:00,OO00-00,218691539,275209064,28768,43153402
2026-02-07 02:05:00,PP00-00,268686344,49887324,0,0
2026-02-07 02:05:00,QQ00-00,285588333,457312539,0,0
2026-02-07 02:05:00,RR00-00,168821258,183518692,0,0
2026-02-07 02:05:00,SS00-00,409287629,255043791,47099,70649412
2026-02-07 02:05:00,TT00-00,398132617,142904904,0,0
2026-02-07 02:05:00,UU00-00,278294381,295559654,0,0
2026-02-07 02:05:00,VV00-00,329999034,405933146,28049,42073988
2026-02-07 02:05:00,WW00-00,372713284,447492538,0,0
2026-02-07 02:05:00,XX00-00,382235130,244871510,0,0
2026-02-07 02:05:00,YY00-00,847188505,722795322,0,0
2026-02-07 02:05:00,ZZ00-00,161419257,480308702,0,0
2026-02-07 02:10:00,AA00-00,224266076,357646921,24362,36544018
2026-02-07 02:10:00,BB00-00,562521770,39568054,0,0
2026-02-07 02:10:00,CC00-00,64996435,304602591,0,0
2026-02-07 02:10:00,DD00-00,484765358,626040224,0,0
2026-02-07 02:10:00,EE00-00,263190630,34988411,0,0
2026-02-07 02:10:00,FF00-00,109344802,125303807,0,0
2026-02-07 02:10:00,GG00-00,192169281,519281748,0,0
2026-02-07 02:10:00,HH00-00,310775138,274162430,0,0
2026-02-07 02:10:00,II00-00,336961832,59983801,0,0
2026-02-07 02:10:00,JJ00-00,326671609,241171319,38144,57216597
2026-02-07 02:10:00,KK00-00,385417583,255119958,0,0
2026-02-07 02:10:00,LL00-00,584784678,418208787,0,0
2026-02-07 02:10:00,MM00-00,134452452,447939732,0,0
2026-02-07 02:10:00,NN00-00,243285784,44945899,0,0
2026-02-07 02:10:00,OO00-00,220092494,285849842,0,0
2026-02-07 02:10:00,PP00-00,273424583,45150313,25596,38395350
2026-02-07 02:10:00,QQ00-00,302065393,484785973,0,0
2026-02-07 02:10:00,RR00-00,165605270,186849289,17008,25512165
2026-02-07 02:10:00,SS00-00,421003403,240319096,0,0
2026-02-07 02:10:00,TT00-00,386166532,142905498,0,0
2026-02-07 02:10:00,UU00-00,262646387,301125677,0,0
2026-02-07 02:10:00,VV00-00,337304663,371930407,0,0
2026-02-07 02:10:00,WW00-00,394724656,442534114,0,0
2026-02-07 02:10:00,XX00-00,399557863,244769083,0,0
2026-02-07 02:10:00,YY00-00,810613945,776097452,0,0
2026-02-07 02:10:00,ZZ00-00,161612714,479984417,15953,23930533
2026-02-07 02:15:00,AA00-00,208638999,322611155,0,0
2026-02-07 02:15:00,BB00-00,553891451,40324847,0,0
2026-02-07 02:15:00,CC00-00,59714298,324082047,0,0
2026-02-07 02:15:00,DD00-00,507040138,635331426,0,0
2026-02-07 02:15:00,EE00-00,265145276,37461857,0,0
2026-02-07 02:15:00,FF00-00,105108019,134409998,0,0
2026-02-07 02:15:00,GG00-00,202831534,490736189,14037,21055946
2026-02-07 02:15:00,HH00-00,293532989,281797502,0,0
2026-02-07 02:15:00,II00-00,312916261,57471024,0,0
2026-02-07 02:15:00,JJ00-00,319296854,224266724,0,0
2026-02-07 02:15:00,KK00-00,414071533,232407838,0,0
2026-02-07 02:15:00,LL00-00,548653881,390619086,0,0
2026-02-07 02:15:00,MM00-00,136490179,431132584,9302,13953646
2026-02-07 02:15:00,NN00-00,262158296,47675300,0,0
2026-02-07 02:15:00,OO00-00,224980509,271823059,0,0
2026-02-07 02:15:00,PP00-00,276865875,41128943,0,0
2026-02-07 02:15:00,QQ00-00,330670100,506436571,0,0
2026-02-07 02:15:00,RR00-00,167885860,201630317,19672,29508616
2026-02-07 02:15:00,SS00-00,441189104,248425504,0,0
2026-02-07 02:15:00,TT00-00,371105817,152090556,0,0
2026-02-07 02:15:00,UU00-00,247497937,276901272,0,0
2026-02-07 02:15:00,VV00-00,315564312,335018498,0,0
2026-02-07 02:15:00,WW00-00,410527624,472040989,0,0
2026-02-07 02:15:00,XX00-00,438268638,228212434,0,0
2026-02-07 02:15:00,YY00-00,848233055,742988853,0,0
2026-02-07 02:15:00,ZZ00-00,164237262,518586409,0,0
2026-02-07 02:20:00,AA00-00,210187210,343658458,0,0
2026-02-07 02:20:00,BB00-00,542916055,40971578,0,0
2026-02-07 02:20:00,CC00-00,54199943,327836964,0,0
2026-02-07 02:20:00,DD00-00,506602686,660067110,66578,99867583
2026-02-07 02:20:00,EE00-00,281082234,39908545,0,0
2026-02-07 02:20:00,FF00-00,103222361,122530956,0,0
2026-02-07 02:20:00,GG00-00,213023216,446215375,0,0
2026-02-07 02:20:00,HH00-00,307330348,260352180,0,0
2026-02-07 02:20:00,II00-00,312430128,56144185,41069,61604153
2026-02-07 02:20:00,JJ00-00,345871660,209501151,0,0
2026-02-07 02:20:00,KK00-00,445047206,212774800,0,0
2026-02-07 02:20:00,LL00-00,500843969,386520624,57256,85884087
2026-02-07 02:20:00,MM00-00,147476917,397604252,0,0
2026-02-07 02:20:00,NN00-00,236587808,46470389,0,0
2026-02-07 02:20:00,OO00-00,222777753,265395891,0,0
2026-02-07 02:20:00,PP00-00,290625462,37996072,0,0
2026-02-07 02:20:00,QQ00-00,309656473,462403174,38531,57797573
2026-02-07 02:20:00,RR00-00,176988307,213618428,0,0
2026-02-07 02:20:00,SS00-00,455349300,263117505,0,0
2026-02-07 02:20:00,TT00-00,363482169,139261811,0,0
2026-02-07 02:20:00,UU00-00,261186199,285364046,0,0
2026-02-07 02:20:00,VV00-00,345376680,312503679,0,0
2026-02-07 02:20:00,WW00-00,382792616,428962073,0,0
2026-02-07 02:20:00,XX00-00,449229162,247979665,0,0
2026-02-07 02:20:00,YY00-00,898668671,734488889,0,0
2026-02-07 02:20:00,ZZ00-00,179997535,556867009,0,0
2026-02-07 02:25:00,AA00-00,202885820,365869375,0,0
2026-02-07 02:25:00,BB00-00,493538408,42289724,0,0
2026-02-07 02:25:00,CC00-00,54166137,326711012,0,0
2026-02-07 02:25:00,DD00-00,536938524,610981289,0,0
2026-02-07 02:25:00,EE00-00,281939815,41864207,0,0
2026-02-07 02:25:00,FF00-00,100151265,127402996,0,0
2026-02-07 02:25:00,GG00-00,206880791,427310865,0,0
2026-02-07 02:25:00,HH00-00,287909421,255983460,0,0
2026-02-07 02:25:00,II00-00,295055216,57827103,0,0
2026-02-07 02:25:00,JJ00-00,353950019,213868591,0,0
2026-02-07 02:25:00,KK00-00,473591281,227210264,0,0
2026-02-07 02:25:00,LL00-00,454412782,413998305,0,0
2026-02-07 02:25:00,MM00-00,155596105,380601529,0,0
2026-02-07 02:25:00,NN00-00,240586293,43227589,0,0
2026-02-07 02:25:00,OO00-00,227566438,266321252,0,0
2026-02-07 02:25:00,PP00-00,290246038,34241634,20238,30357002
2026-02-07 02:25:00,QQ00-00,303160776,453753970,0,0
2026-02-07 02:25:00,RR00-00,163426069,221520958,0,0
2026-02-07 02:25:00,SS00-00,444467628,264110775,0,0
2026-02-07 02:25:00,TT00-00,343758009,139830324,37624,56436447
2026-02-07 02:25:00,UU00-00,251195572,265430702,0,0
2026-02-07 02:25:00,VV00-00,355755833,339491347,0,0
2026-02-07 02:25:00,WW00-00,408708343,397165792,0,0
2026-02-07 02:25:00,XX00-00,442604589,247196182,0,0
2026-02-07 02:25:00,YY00-00,821109963,713728285,0,0
2026-02-07 02:25:00,ZZ00-00,189610491,556340786,0,0
2026-02-07 02:30:00,AA00-00,187989485,350720913,0,0
2026-02-07 02:30:00,BB00-00,532797966,41753754,0,0
2026-02-07 02:30:00,CC00-00,57608516,317433252,0,0
2026-02-07 02:30:00,DD00-00,492511485,563786322,0,0
2026-02-07 02:30:00,EE00-00,303353290,43665397,0,0
2026-02-07 02:30:00,FF00-00,97526468,122046162,0,0
2026-02-07 02:30:00,GG00-00,221466573,413855097,0,0
2026-02-07 02:30:00,HH00-00,304634026,253392904,0,0
2026-02-07 02:30:00,II00-00,276061617,56022072,0,0
2026-02-07 02:30:00,JJ00-00,388566887,221550205,0,0
2026-02-07 02:30:00,KK00-00,510521864,218970450,0,0
2026-02-07 02:30:00,LL00-00,448244923,400291585,47629,71443510
2026-02-07 02:30:00,MM00-00,151825187,391301367,0,0
2026-02-07 02:30:00,NN00-00,221914181,40166898,16279,24419611
2026-02-07 02:30:00,OO00-00,227838492,266546883,0,0
2026-02-07 02:30:00,PP00-00,309052791,33929004,0,0
2026-02-07 02:30:00,QQ00-00,290371665,496053625,0,0
2026-02-07 02:30:00,RR00-00,173609124,222679374,20188,30283052
2026-02-07 02:30:00,SS00-00,400824287,259572563,0,0
2026-02-07 02:30:00,TT00-00,310120294,132745158,0,0
2026-02-07 02:30:00,UU00-00,274041942,280605006,0,0
2026-02-07 02:30:00,VV00-00,388874426,367634346,0,0
2026-02-07 02:30:00,WW00-00,426553943,425836598,49859,74788540
2026-02-07 02:30:00,XX00-00,460243682,236461678,0,0
2026-02-07 02:30:00,YY00-00,745019588,665234578,0,0
2026-02-07 02:30:00,ZZ00-00,180146316,592201015,0,0
2026-02-07 02:35:00,AA00-00,172920854,369811101,0,0
2026-02-07 02:35:00,BB00-00,509453339,43129311,39845,59767500
2026-02-07 02:35:00,CC00-00,62223786,289420123,0,0
2026-02-07 02:35:00,DD00-00,533571056,571757060,0,0
2026-02-07 02:35:00,EE00-00,323739506,43202866,0,0
2026-02-07 02:35:00,FF00-00,93419802,123690841,0,0
2026-02-07 02:35:00,GG00-00,223792174,436456743,0,0
2026-02-07 02:35:00,HH00-00,291056710,229198461,0,0
2026-02-07 02:35:00,II00-00,262344307,56483121,31029,46544088
2026-02-07 02:35:00,JJ00-00,423425483,222824722,0,0
2026-02-07 02:35:00,KK00-00,480460787,203380643,0,0
2026-02-07 02:35:00,LL00-00,473206050,377893967,0,0
2026-02-07 02:35:00,MM00-00,164348323,407159823,0,0
